,negative,positive,uncertainty,litigious,constraining,interesting,word
61038,True,False,False,False,False,False,REDEFAULT
61039,True,False,False,False,False,False,REDEFAULTED
61040,True,False,False,False,False,False,REDEFAULTS
61171,True,False,False,False,False,False,REDRESS
61172,True,False,False,False,False,False,REDRESSED
61173,True,False,False,False,False,False,REDRESSES
61174,True,False,False,False,False,False,REDRESSING
61189,False,False,False,False,False,True,REDUCTIONS
61324,False,False,True,False,False,False,REEXAMINATION
61326,False,False,True,False,False,False,REEXAMINE
61329,False,False,True,False,False,False,REEXAMINING
61366,False,False,False,True,False,False,REFERENDA
61367,False,False,False,True,False,False,REFERENDUM
61368,False,False,False,True,False,False,REFERENDUMS
61380,False,False,False,True,False,False,REFILE
61381,False,False,False,True,False,False,REFILED
61382,False,False,False,True,False,False,REFILES
61383,False,False,False,True,False,False,REFILING
61494,False,False,False,False,True,False,REFRAIN
61496,False,False,False,False,True,False,REFRAINING
61497,False,False,False,False,True,False,REFRAINS
61556,True,False,False,False,False,False,REFUSAL
61557,True,False,False,False,False,False,REFUSALS
61558,True,False,False,False,False,False,REFUSE
61559,True,False,False,False,False,False,REFUSED
61560,True,False,False,False,False,False,REFUSES
61561,True,False,False,False,False,False,REFUSING
61571,False,True,False,False,False,False,REGAIN
61572,False,True,False,False,False,False,REGAINED
61573,False,True,False,False,False,False,REGAINING
61700,False,False,False,True,False,False,REGULATE
61701,False,False,False,True,False,False,REGULATED
61702,False,False,False,True,False,False,REGULATES
61703,False,False,False,True,False,False,REGULATING
61704,False,False,False,True,False,False,REGULATION
61705,False,False,False,True,False,False,REGULATIONS
61706,False,False,False,True,False,False,REGULATIVE
61707,False,False,False,True,False,False,REGULATOR
61708,False,False,False,True,False,False,REGULATORS
61709,False,False,False,True,False,False,REGULATORY
61736,False,False,False,True,False,False,REHEAR
61737,False,False,False,True,False,False,REHEARD
61738,False,False,False,True,False,False,REHEARING
61739,False,False,False,True,False,False,REHEARINGS
61861,False,False,True,False,False,False,REINTERPRET
61862,False,False,True,False,False,False,REINTERPRETATION
61863,False,False,True,False,False,False,REINTERPRETATIONS
61864,False,False,True,False,False,False,REINTERPRETED
61865,False,False,True,False,False,False,REINTERPRETING
61866,False,False,True,False,False,False,REINTERPRETS
61903,True,False,False,False,False,False,REJECT
61905,True,False,False,False,False,False,REJECTED
61906,True,False,False,False,False,False,REJECTING
61907,True,False,False,False,False,False,REJECTION
61908,True,False,False,False,False,False,REJECTIONS
61909,True,False,False,False,False,False,REJECTS
61992,False,False,False,True,False,False,RELEASEES
62035,False,False,False,False,False,True,RELIEVED
62054,True,False,False,False,False,False,RELINQUISH
62055,True,False,False,False,False,False,RELINQUISHED
62056,True,False,False,False,False,False,RELINQUISHES
62057,True,False,False,False,False,False,RELINQUISHING
62058,True,False,False,False,False,False,RELINQUISHMENT
62059,True,False,False,False,False,False,RELINQUISHMENTS
62087,True,False,False,False,False,False,RELUCTANCE
62089,True,False,False,False,False,False,RELUCTANT
62104,False,False,False,True,False,False,REMAND
62105,False,False,False,True,False,False,REMANDED
62106,False,False,False,True,False,False,REMANDING
62107,False,False,False,True,False,False,REMANDS
62147,False,False,False,False,False,True,REMEDIAL
62149,False,False,False,True,False,False,REMEDIATE
62150,False,False,False,True,False,False,REMEDIATED
62152,False,False,False,True,False,False,REMEDIATING
62153,False,False,False,True,False,False,REMEDIATION
62154,False,False,False,True,False,False,REMEDIATIONS
62155,False,False,False,True,False,False,REMEDIED
62189,False,False,False,True,False,False,REMISED
62298,True,False,False,False,False,False,RENEGOTIATE
62299,True,False,False,False,False,False,RENEGOTIATED
62300,True,False,False,False,False,False,RENEGOTIATES
62301,True,False,False,False,False,False,RENEGOTIATING
62302,True,False,False,False,False,False,RENEGOTIATION
62303,True,False,False,False,False,False,RENEGOTIATIONS
62324,True,False,False,False,False,False,RENOUNCE
62325,True,False,False,False,False,False,RENOUNCED
62326,True,False,False,False,False,False,RENOUNCEMENT
62327,True,False,False,False,False,False,RENOUNCEMENTS
62328,True,False,False,False,False,False,RENOUNCES
62329,True,False,False,False,False,False,RENOUNCING
62421,True,False,False,False,False,False,REPARATION
62422,True,False,False,False,False,False,REPARATIONS
62519,False,False,False,True,False,False,REPLEDGED
62531,False,False,False,True,False,False,REPLEVIN
62577,False,False,False,False,False,True,REPOSSESS
62578,True,False,False,False,False,False,REPOSSESSED
62579,True,False,False,False,False,False,REPOSSESSES
62580,True,False,False,False,False,False,REPOSSESSING
62581,True,False,False,False,False,False,REPOSSESSION
62582,True,False,False,False,False,False,REPOSSESSIONS
62698,True,False,False,False,False,False,REPUDIATE
62699,True,False,False,False,False,False,REPUDIATED
62700,True,False,False,False,False,False,REPUDIATES
62701,True,False,False,False,False,False,REPUDIATING
62702,True,False,False,False,False,False,REPUDIATION
62703,True,False,False,False,False,False,REPUDIATIONS
62748,False,False,False,True,False,False,REQUESTER
62750,False,False,False,True,False,False,REQUESTOR
62754,False,False,False,False,True,False,REQUIRE
62755,False,False,False,False,True,False,REQUIRED
62756,False,False,False,False,True,False,REQUIREMENT
62757,False,False,False,False,True,False,REQUIREMENTS
62758,False,False,False,False,True,False,REQUIRES
62759,False,False,False,False,True,False,REQUIRING
62783,False,False,False,True,False,False,REREGULATION
62801,False,False,False,True,False,False,RESCIND
62803,False,False,False,True,False,False,RESCINDED
62804,False,False,False,True,False,False,RESCINDING
62805,False,False,False,True,False,False,RESCINDS
62806,False,False,False,True,False,False,RESCISSION
62808,False,False,False,True,False,False,RESCISSIONS
62924,True,False,False,False,False,False,RESIGN
62925,True,False,False,False,False,False,RESIGNATION
62926,True,False,False,False,False,False,RESIGNATIONS
62927,True,False,False,False,False,False,RESIGNED
62929,True,False,False,False,False,False,RESIGNING
62930,True,False,False,False,False,False,RESIGNS
62971,False,True,False,False,False,False,RESOLVE
63076,True,False,False,False,False,False,RESTATE
63077,True,False,False,False,False,False,RESTATED
63078,True,False,False,False,False,False,RESTATEMENT
63079,True,False,False,False,False,False,RESTATEMENTS
63080,True,False,False,False,False,False,RESTATES
63081,True,False,False,False,False,False,RESTATING
63101,False,False,False,True,False,False,RESTITUTIONARY
63125,False,False,False,False,True,False,RESTRAIN
63126,False,False,False,False,True,False,RESTRAINED
63129,False,False,False,False,True,False,RESTRAINING
63130,False,False,False,False,True,False,RESTRAINS
63131,False,False,False,False,True,False,RESTRAINT
63132,False,False,False,False,True,False,RESTRAINTS
63137,False,False,False,False,True,False,RESTRICT
63138,False,False,False,False,True,False,RESTRICTED
63139,False,False,False,False,True,False,RESTRICTING
63140,False,False,False,False,True,False,RESTRICTION
63141,False,False,False,False,True,False,RESTRICTIONS
63142,False,False,False,False,True,False,RESTRICTIVE
63143,False,False,False,False,True,False,RESTRICTIVELY
63144,False,False,False,False,True,False,RESTRICTIVENESS
63146,False,False,False,False,True,False,RESTRICTS
63153,True,False,False,False,False,False,RESTRUCTURE
63154,True,False,False,False,False,False,RESTRUCTURED
63155,True,False,False,False,False,False,RESTRUCTURES
63156,True,False,False,False,False,False,RESTRUCTURING
63157,True,False,False,False,False,False,RESTRUCTURINGS
63241,True,False,False,False,False,False,RETALIATE
63242,True,False,False,False,False,False,RETALIATED
63243,True,False,False,False,False,False,RETALIATES
63244,True,False,False,False,False,False,RETALIATING
63245,True,False,False,False,False,False,RETALIATION
63246,True,False,False,False,False,False,RETALIATIONS
63248,True,False,False,False,False,False,RETALIATORY
63271,False,False,False,True,False,False,RETENDERING
63366,True,False,False,False,False,False,RETRIBUTION
63367,True,False,False,False,False,False,RETRIBUTIONS
63384,False,False,False,True,False,False,RETROCEDE
63385,False,False,False,True,False,False,RETROCEDED
63387,False,False,False,True,False,False,RETROCESSIONAIRES
63581,False,False,True,False,False,False,REVISE
63582,False,False,True,False,False,False,REVISED
63619,False,False,False,True,False,False,REVOCABILITY
63621,True,False,False,True,False,False,REVOCATION
63622,True,False,False,True,False,False,REVOCATIONS
63624,True,False,False,False,False,False,REVOKE
63625,True,False,False,False,False,False,REVOKED
63626,True,False,False,False,False,False,REVOKES
63627,True,False,False,False,False,False,REVOKING
63642,False,True,False,False,False,False,REVOLUTIONIZE
63643,False,True,False,False,False,False,REVOLUTIONIZED
63644,False,True,False,False,False,False,REVOLUTIONIZES
63645,False,True,False,False,False,False,REVOLUTIONIZING
63661,False,True,False,False,False,False,REWARD
63662,False,True,False,False,False,False,REWARDED
63663,False,True,False,False,False,False,REWARDING
63664,False,True,False,False,False,False,REWARDS
63864,True,False,False,False,False,False,RIDICULE
63865,True,False,False,False,False,False,RIDICULED
63866,True,False,False,False,False,False,RIDICULES
63867,True,False,False,False,False,False,RIDICULING
64058,False,False,True,False,False,False,RISK
64059,False,False,True,False,False,False,RISKED
64060,True,False,True,False,False,False,RISKIER
64061,True,False,True,False,False,False,RISKIEST
64063,False,False,True,False,False,False,RISKINESS
64065,False,False,True,False,False,False,RISKING
64067,False,False,True,False,False,False,RISKS
64068,True,False,True,False,False,False,RISKY
64477,False,False,True,False,False,False,ROUGHLY
64685,False,False,False,True,False,False,RULING
64686,False,False,False,True,False,False,RULINGS
64719,False,False,True,False,False,False,RUMORS
64851,True,False,False,False,False,False,SABOTAGE
64888,True,False,False,False,False,False,SACRIFICE
64889,True,False,False,False,False,False,SACRIFICED
64890,True,False,False,False,False,False,SACRIFICES
64891,True,False,False,False,False,False,SACRIFICIAL
64893,True,False,False,False,False,False,SACRIFICING
65402,False,True,False,False,False,False,SATISFACTION
65404,False,True,False,False,False,False,SATISFACTORILY
65405,False,True,False,False,False,False,SATISFACTORY
65406,False,True,False,False,False,False,SATISFIED
65407,False,True,False,False,False,False,SATISFIES
65408,False,True,False,False,False,False,SATISFY
65409,False,True,False,False,False,False,SATISFYING
65625,True,False,False,False,False,False,SCANDALOUS
65627,True,False,False,False,False,False,SCANDALS
66225,True,False,False,False,False,False,SCRUTINIZE
66226,True,False,False,False,False,False,SCRUTINIZED
66227,True,False,False,False,False,False,SCRUTINIZES
66228,True,False,False,False,False,False,SCRUTINIZING
66229,True,False,False,False,False,False,SCRUTINY
66469,True,False,False,False,False,False,SECRECY
66470,False,False,False,False,False,True,SECRET
66624,False,False,True,False,False,False,SEEMS
66689,True,False,False,False,False,False,SEIZE
66690,True,False,False,False,False,False,SEIZED
66691,True,False,False,False,False,False,SEIZES
66692,True,False,False,False,False,False,SEIZING
66694,False,False,False,False,False,True,SEIZURES
66695,False,False,True,False,False,False,SELDOM
66696,False,False,True,False,False,False,SELDOMLY
66908,True,False,False,True,False,False,SENTENCED
66910,True,False,False,True,False,False,SENTENCING
67004,False,False,False,True,False,False,SEQUESTRATOR
67060,True,False,False,False,False,False,SERIOUS
67061,True,False,False,False,False,False,SERIOUSLY
67062,True,False,False,False,False,False,SERIOUSNESS
67130,True,False,False,False,False,False,SETBACK
67131,True,False,False,False,False,False,SETBACKS
67146,False,False,False,True,False,False,SETTLEMENT
67147,False,False,False,True,False,False,SETTLEMENTS
67166,True,False,False,False,False,False,SEVER
67167,False,False,False,True,False,False,SEVERABILITY
67168,False,False,False,True,False,False,SEVERABLE
67170,False,False,False,True,False,False,SEVERALLY
67171,False,False,False,True,False,False,SEVERANCE
67172,False,False,False,True,False,False,SEVERANCES
67173,True,False,False,False,False,False,SEVERE
67174,True,False,False,False,False,False,SEVERED
67175,True,False,False,False,False,False,SEVERELY
67182,True,False,False,False,False,False,SEVERITIES
67183,True,False,False,False,False,False,SEVERITY
67306,False,False,False,True,False,False,SHALL
67421,True,False,False,False,False,False,SHARPLY
67735,True,False,False,False,False,False,SHOCKED
67823,True,False,False,False,False,False,SHORTAGE
67824,True,False,False,False,False,False,SHORTAGES
67845,True,False,False,False,False,False,SHORTFALL
67846,True,False,False,False,False,False,SHORTFALLS
67989,True,False,False,False,False,False,SHRINKAGE
67990,True,False,False,False,False,False,SHRINKAGES
68053,True,False,False,False,False,False,SHUT
68054,True,False,False,False,False,False,SHUTDOWN
68055,True,False,False,False,False,False,SHUTDOWNS
68062,True,False,False,False,False,False,SHUTS
68069,True,False,False,False,False,False,SHUTTING
68829,True,False,False,False,False,False,SLANDER
68830,True,False,False,False,False,False,SLANDERED
68834,True,False,False,False,False,False,SLANDEROUS
68835,True,False,False,False,False,False,SLANDERS
69071,True,False,False,False,False,False,SLIPPAGE
69072,True,False,False,False,False,False,SLIPPAGES
69165,True,False,False,False,False,False,SLOW
69166,True,False,False,False,False,False,SLOWDOWN
69167,True,False,False,False,False,False,SLOWDOWNS
69168,True,False,False,False,False,False,SLOWED
69169,True,False,False,False,False,False,SLOWER
69170,True,False,False,False,False,False,SLOWEST
69171,True,False,False,False,False,False,SLOWING
69172,True,False,False,False,False,False,SLOWLY
69173,True,False,False,False,False,False,SLOWNESS
69193,True,False,False,False,False,False,SLUGGISH
69194,True,False,False,False,False,False,SLUGGISHLY
69195,True,False,False,False,False,False,SLUGGISHNESS
69393,False,True,False,False,False,False,SMOOTH
69400,False,True,False,False,False,False,SMOOTHING
69401,False,True,False,False,False,False,SMOOTHLY
69404,False,True,False,False,False,False,SMOOTHS
69764,False,False,False,False,False,True,SOARED
70018,True,False,False,False,False,False,SOLVENCIES
70019,True,False,False,False,False,False,SOLVENCY
70024,False,True,False,False,False,False,SOLVES
70025,False,True,False,False,False,False,SOLVING
70054,False,False,True,False,False,False,SOMETIME
70055,False,False,True,False,False,False,SOMETIMES
70058,False,False,True,False,False,False,SOMEWHAT
70059,False,False,True,False,False,False,SOMEWHERE
70388,True,False,False,False,False,False,SPAM
70389,True,False,False,False,False,False,SPAMMERS
70390,True,False,False,False,False,False,SPAMMING
70555,False,True,False,False,False,False,SPECTACULAR
70556,False,True,False,False,False,False,SPECTACULARLY
70576,False,False,True,False,False,False,SPECULATE
70577,False,False,True,False,False,False,SPECULATED
70578,False,False,True,False,False,False,SPECULATES
70579,False,False,True,False,False,False,SPECULATING
70580,False,False,True,False,False,False,SPECULATION
70581,False,False,True,False,False,False,SPECULATIONS
70582,False,False,True,False,False,False,SPECULATIVE
70583,False,False,True,False,False,False,SPECULATIVELY
70976,False,False,True,False,False,False,SPORADIC
70977,False,False,True,False,False,False,SPORADICALLY
71178,False,False,False,False,False,True,SPUTTERING
71345,False,True,False,False,False,False,STABILITY
71346,False,True,False,False,False,False,STABILIZATION
71347,False,True,False,False,False,False,STABILIZATIONS
71348,False,True,False,False,False,False,STABILIZE
71349,False,True,False,False,False,False,STABILIZED
71352,False,True,False,False,False,False,STABILIZES
71353,False,True,False,False,False,False,STABILIZING
71354,False,True,False,False,False,False,STABLE
71397,True,False,False,False,False,False,STAGGERING
71406,True,False,False,False,False,False,STAGNANT
71408,True,False,False,False,False,False,STAGNATE
71409,True,False,False,False,False,False,STAGNATED
71410,True,False,False,False,False,False,STAGNATES
71411,True,False,False,False,False,False,STAGNATING
71412,True,False,False,False,False,False,STAGNATION
71535,True,False,False,False,False,False,STANDSTILL
71536,True,False,False,False,False,False,STANDSTILLS
71692,False,False,False,True,False,False,STATUTE
71693,False,False,False,True,False,False,STATUTES
71694,False,False,False,True,False,False,STATUTORILY
71695,False,False,False,True,False,False,STATUTORY
72056,False,False,False,False,True,False,STIPULATE
72057,False,False,False,False,True,False,STIPULATED
72058,False,False,False,False,True,False,STIPULATES
72059,False,False,False,False,True,False,STIPULATING
72060,False,False,False,False,True,False,STIPULATION
72061,False,False,False,False,True,False,STIPULATIONS
72149,True,False,False,False,False,False,STOLEN
72213,True,False,False,False,False,False,STOPPAGE
72214,True,False,False,False,False,False,STOPPAGES
72215,True,False,False,False,False,False,STOPPED
72220,True,False,False,False,False,False,STOPPING
72225,True,False,False,False,False,False,STOPS
72338,True,False,False,False,False,False,STRAIN
72339,True,False,False,False,False,False,STRAINED
72342,True,False,False,False,False,False,STRAINING
72343,True,False,False,False,False,False,STRAINS
72449,False,True,False,False,False,False,STRENGTH
72450,False,True,False,False,False,False,STRENGTHEN
72451,False,True,False,False,False,False,STRENGTHENED
72454,False,True,False,False,False,False,STRENGTHENING
72455,False,True,False,False,False,False,STRENGTHENS
72456,False,True,False,False,False,False,STRENGTHS
72468,True,False,False,False,False,False,STRESS
72469,True,False,False,False,False,False,STRESSED
72470,True,False,False,False,False,False,STRESSES
72471,True,False,False,False,False,False,STRESSFUL
72472,True,False,False,False,False,False,STRESSING
72494,False,False,False,False,True,False,STRICT
72495,False,False,False,False,True,False,STRICTER
72496,False,False,False,False,True,False,STRICTEST
72497,False,False,False,False,True,False,STRICTLY
72526,True,False,False,False,False,False,STRINGENT
72580,False,True,False,False,False,False,STRONG
72583,False,True,False,False,False,False,STRONGER
72584,False,True,False,False,False,False,STRONGEST
72816,False,False,False,True,False,False,SUBCLAUSE
72817,False,False,False,True,False,False,SUBCLAUSES
72854,False,False,False,True,False,False,SUBDOCKET
72881,True,False,False,False,False,False,SUBJECTED
72882,True,False,False,False,False,False,SUBJECTING
72883,True,False,False,False,False,False,SUBJECTION
72905,False,False,False,True,False,False,SUBLEASEE
72906,False,False,False,True,False,False,SUBLEASEHOLD
72909,False,False,False,False,False,True,SUBLESSEE
72910,False,False,False,False,False,True,SUBLESSEES
72911,False,False,False,False,False,True,SUBLESSOR
72912,False,False,False,True,False,False,SUBLESSORS
72921,False,False,False,True,False,False,SUBLICENSEE
72925,False,False,False,True,False,False,SUBLICENSOR
73004,False,False,False,True,False,False,SUBPARAGRAPH
73005,False,False,False,True,False,False,SUBPARAGRAPHS
73017,True,False,False,True,False,False,SUBPOENA
73018,True,False,False,True,False,False,SUBPOENAED
73020,True,False,False,True,False,False,SUBPOENAS
73027,False,False,False,True,False,False,SUBROGATED
73028,False,False,False,True,False,False,SUBROGATION
73099,True,False,False,False,False,False,SUBSTANDARD
73176,False,False,False,True,False,False,SUBTRUST
73177,False,False,False,True,False,False,SUBTRUSTS
73208,False,True,False,False,False,False,SUCCEED
73209,False,True,False,False,False,False,SUCCEEDED
73210,False,True,False,False,False,False,SUCCEEDING
73211,False,True,False,False,False,False,SUCCEEDS
73212,False,True,False,False,False,False,SUCCESS
73213,False,True,False,False,False,False,SUCCESSES
73214,False,True,False,False,False,False,SUCCESSFUL
73215,False,True,False,False,False,False,SUCCESSFULLY
73270,False,False,True,False,False,False,SUDDEN
73271,False,False,True,False,False,False,SUDDENLY
73278,True,False,False,True,False,False,SUE
73279,True,False,False,True,False,False,SUED
73282,True,False,False,True,False,False,SUES
73287,True,False,False,False,False,False,SUFFER
73290,True,False,False,False,False,False,SUFFERED
73293,True,False,False,False,False,False,SUFFERING
73295,True,False,False,False,False,False,SUFFERS
73348,False,False,True,False,False,False,SUGGEST
73349,False,False,True,False,False,False,SUGGESTED
73353,False,False,True,False,False,False,SUGGESTING
73360,False,False,True,False,False,False,SUGGESTS
73364,True,False,False,True,False,False,SUING
73469,True,False,False,True,False,False,SUMMONED
73472,True,False,False,True,False,False,SUMMONING
73473,True,False,False,True,False,False,SUMMONS
73475,True,False,False,True,False,False,SUMMONSES
73656,False,True,False,False,False,False,SUPERIOR
73704,False,False,False,True,False,False,SUPERSEDE
73705,False,False,False,True,False,False,SUPERSEDEAS
73706,False,False,False,True,False,False,SUPERSEDED
73707,False,False,False,True,False,False,SUPERSEDES
73708,False,False,False,True,False,False,SUPERSEDING
73843,False,False,False,True,False,False,SURETIES
73844,False,False,False,True,False,False,SURETY
73893,False,True,False,False,False,False,SURPASS
73894,False,True,False,False,False,False,SURPASSED
73895,False,True,False,False,False,False,SURPASSES
73896,False,True,False,False,False,False,SURPASSING
73963,True,False,True,False,False,False,SUSCEPTIBILITY
73964,True,False,False,False,False,False,SUSCEPTIBLE
73967,True,False,False,False,False,False,SUSPECT
73968,True,False,False,False,False,False,SUSPECTED
73970,True,False,False,False,False,False,SUSPECTS
73971,True,False,False,False,False,False,SUSPEND
73972,True,False,False,False,False,False,SUSPENDED
73974,False,False,False,False,False,True,SUSPENDERS
73975,True,False,False,False,False,False,SUSPENDING
73976,True,False,False,False,False,False,SUSPENDS
73980,True,False,False,False,False,False,SUSPENSION
73981,True,False,False,False,False,False,SUSPENSIONS
73983,True,False,False,False,False,False,SUSPICION
73984,True,False,False,False,False,False,SUSPICIONS
73985,True,False,False,False,False,False,SUSPICIOUS
73986,True,False,False,False,False,False,SUSPICIOUSLY
73988,False,False,False,False,False,True,SUSTAINABILITY
74646,True,False,False,False,False,False,TAINT
74647,True,False,False,False,False,False,TAINTED
74648,True,False,False,False,False,False,TAINTING
74649,True,False,False,False,False,False,TAINTS
74745,True,False,False,False,False,False,TAMPERED
75435,False,False,False,True,False,False,TENANTABILITY
75474,False,False,True,False,False,False,TENDING
75500,True,False,False,False,False,False,TENSE
75519,False,False,True,False,False,False,TENTATIVE
75520,False,False,True,False,False,False,TENTATIVELY
75565,False,False,False,True,False,False,TERMINABLE
75571,True,False,False,False,False,False,TERMINATE
75572,True,False,False,False,False,False,TERMINATED
75573,True,False,False,False,False,False,TERMINATES
75574,True,False,False,False,False,False,TERMINATING
75575,True,False,False,False,False,False,TERMINATION
75576,True,False,False,False,False,False,TERMINATIONS
75583,False,False,False,True,False,False,TERMINUS
75658,False,False,False,True,False,False,TESTAMENTARY
75677,True,False,False,True,False,False,TESTIFY
75678,True,False,False,True,False,False,TESTIFYING
75683,False,False,False,True,False,False,TESTIMONY
75793,False,False,False,True,False,False,THENCE
75794,False,False,False,True,False,False,THENCEFORTH
75795,False,False,False,True,False,False,THENCEFORWARD
75837,False,False,False,True,False,False,THEREAFTER
75838,False,False,False,True,False,False,THEREAT
75842,False,False,False,True,False,False,THEREFROM
75843,False,False,False,True,False,False,THEREIN
75844,False,False,False,True,False,False,THEREINAFTER
75845,False,False,False,True,False,False,THEREOF
75846,False,False,False,True,False,False,THEREON
75847,False,False,False,True,False,False,THEREOVER
75849,False,False,False,True,False,False,THERETO
75850,False,False,False,True,False,False,THERETOFOR
75851,False,False,False,True,False,False,THERETOFORE
75852,False,False,False,True,False,False,THEREUNDER
75853,False,False,False,True,False,False,THEREUNTO
75854,False,False,False,True,False,False,THEREUPON
75855,False,False,False,True,False,False,THEREWITH
76055,True,False,False,False,False,False,THREAT
76056,True,False,False,False,False,False,THREATEN
76057,True,False,False,False,False,False,THREATENED
76058,True,False,False,False,False,False,THREATENING
76060,True,False,False,False,False,False,THREATENS
76061,True,False,False,False,False,False,THREATS
76324,True,False,False,False,False,False,TIGHTENING
76730,True,False,False,False,False,False,TOLERATE
76731,True,False,False,False,False,False,TOLERATED
76732,True,False,False,False,False,False,TOLERATES
76733,True,False,False,False,False,False,TOLERATING
76734,True,False,False,False,False,False,TOLERATION
76983,False,False,False,True,False,False,TORT
76990,False,False,False,True,False,False,TORTIOUS
76991,False,False,False,True,False,False,TORTIOUSLY
76998,False,False,False,True,False,False,TORTS
76999,True,False,False,False,False,False,TORTUOUS
77000,True,False,False,False,False,False,TORTUOUSLY
77057,False,False,False,False,False,True,TOUCHE
77169,False,False,False,False,False,True,TOXIC
77275,True,False,False,False,False,False,TRAGEDIES
77276,True,False,False,False,False,False,TRAGEDY
77277,True,False,False,False,False,False,TRAGIC
77278,True,False,False,False,False,False,TRAGICALLY
77430,False,False,False,True,False,False,TRANSFEROR
77431,False,False,False,True,False,False,TRANSFERORS
77572,False,True,False,False,False,False,TRANSPARENCY
77653,False,False,False,False,False,True,TRAUMA
77656,True,False,False,False,False,False,TRAUMATIC
77772,False,True,False,False,False,False,TREMENDOUS
77773,False,True,False,False,False,False,TREMENDOUSLY
78100,True,False,False,False,False,False,TROUBLE
78101,True,False,False,False,False,False,TROUBLED
78104,True,False,False,False,False,False,TROUBLES
78359,False,False,False,False,False,True,TUMOR
78430,True,False,True,False,False,False,TURBULENCE
78452,True,False,False,False,False,False,TURMOIL
78870,True,False,False,False,False,False,UNABLE
78875,True,False,False,False,False,False,UNACCEPTABLE
78876,True,False,False,False,False,False,UNACCEPTABLY
78883,True,False,False,False,False,False,UNACCOUNTED
78929,True,False,False,False,False,False,UNANNOUNCED
78932,True,False,False,False,False,False,UNANTICIPATED
78935,False,False,False,True,False,False,UNAPPEALABLE
78936,False,False,False,True,False,False,UNAPPEALED
78945,True,False,False,False,False,False,UNAPPROVED
78973,True,False,False,False,False,False,UNATTRACTIVE
78978,True,False,False,False,False,False,UNAUTHORIZED
78980,True,False,False,False,True,False,UNAVAILABILITY
78981,True,False,False,False,True,False,UNAVAILABLE
78984,True,False,False,False,False,False,UNAVOIDABLE
78985,True,False,False,False,False,False,UNAVOIDABLY
78987,True,False,False,False,False,False,UNAWARE
79094,False,False,True,False,False,False,UNCERTAIN
79095,False,False,True,False,False,False,UNCERTAINLY
79096,False,False,True,False,False,False,UNCERTAINTIES
79097,False,False,True,False,False,False,UNCERTAINTY
79146,False,False,True,False,False,False,UNCLEAR
79174,True,False,False,False,False,False,UNCOLLECTABLE
79175,True,False,False,False,False,False,UNCOLLECTED
79176,True,False,False,False,False,False,UNCOLLECTIBILITY
79177,True,False,False,False,False,False,UNCOLLECTIBLE
79178,True,False,False,False,False,False,UNCOLLECTIBLES
79193,True,False,False,False,False,False,UNCOMPETITIVE
79196,True,False,False,False,False,False,UNCOMPLETED
79215,False,False,True,False,False,False,UNCONFIRMED
79223,True,False,False,False,False,False,UNCONSCIONABLE
79224,True,False,False,False,False,False,UNCONSCIONABLY
79234,False,False,False,True,False,False,UNCONSTITUTIONAL
79236,False,False,False,True,False,False,UNCONSTITUTIONALITY
79237,False,False,False,True,False,False,UNCONSTITUTIONALLY
79243,False,False,False,True,False,False,UNCONTRACTED
79244,True,False,False,False,False,False,UNCONTROLLABLE
79245,True,False,False,False,False,False,UNCONTROLLABLY
79246,True,False,False,False,False,False,UNCONTROLLED
79264,True,False,False,False,False,False,UNCORRECTED
79275,True,False,False,False,False,False,UNCOVER
79276,True,False,False,False,False,False,UNCOVERED
79277,True,False,False,False,False,False,UNCOVERING
79278,True,False,False,False,False,False,UNCOVERS
79310,False,False,True,False,False,False,UNDECIDED
79315,False,False,False,True,False,False,UNDEFEASED
79319,False,False,True,False,False,False,UNDEFINED
79321,True,False,False,False,False,False,UNDELIVERABLE
79322,True,False,False,False,False,False,UNDELIVERED
79360,True,False,False,False,False,False,UNDERCAPITALIZED
79385,True,False,False,False,False,False,UNDERCUT
79386,True,False,False,False,False,False,UNDERCUTS
79387,True,False,False,False,False,False,UNDERCUTTING
79399,True,False,False,False,False,False,UNDERESTIMATE
79400,True,False,False,False,False,False,UNDERESTIMATED
79401,True,False,False,False,False,False,UNDERESTIMATES
79402,True,False,False,False,False,False,UNDERESTIMATING
79403,True,False,False,False,False,False,UNDERESTIMATION
79419,True,False,False,False,False,False,UNDERFUNDED
79440,True,False,False,False,False,False,UNDERINSURED
79464,True,False,False,False,False,False,UNDERMINE
79465,True,False,False,False,False,False,UNDERMINED
79466,True,False,False,False,False,False,UNDERMINES
79467,True,False,False,False,False,False,UNDERMINING
79474,True,False,False,False,False,False,UNDERPAID
79482,True,False,False,False,False,False,UNDERPAYMENT
79483,True,False,False,False,False,False,UNDERPAYMENTS
79484,True,False,False,False,False,False,UNDERPAYS
79486,True,False,False,False,False,False,UNDERPERFORM
79487,True,False,False,False,False,False,UNDERPERFORMANCE
79488,True,False,False,False,False,False,UNDERPERFORMED
79489,True,False,False,False,False,False,UNDERPERFORMING
79490,True,False,False,False,False,False,UNDERPERFORMS
79505,True,False,False,False,False,False,UNDERPRODUCED
79506,True,False,False,False,False,False,UNDERPRODUCTION
79516,True,False,False,False,False,False,UNDERREPORTING
79560,True,False,False,False,False,False,UNDERSTATE
79561,True,False,False,False,False,False,UNDERSTATED
79562,True,False,False,False,False,False,UNDERSTATEMENT
79563,True,False,False,False,False,False,UNDERSTATEMENTS
79564,True,False,False,False,False,False,UNDERSTATES
79565,True,False,False,False,False,False,UNDERSTATING
